bic_8,bic,bank
CHDFECE1,CHDFECE1XXX,COOPERATIVA DE AHORRO Y CREDITO FOCLA
CHDGECE1,CHDGECE1XXX,COOPERATIVA DE AHORRO Y CREDITO EL MIGRANTE SOLIDARIO
CHDJECE1,CHDJECE1XXX,COOPERATIVA DE AHORRO Y CREDITO PIJAL
CHDKECE1,CHDKECE1XXX,COOPERATIVA DE AHORRO Y CREDITO UNIBLOCK Y SERVICIOS LTDA
CHDLECE1,CHDLECE1XXX,COOPERATIVA DE AHORRO Y CREDITO CREDIL LTDA
CHDMECE1,CHDMECE1XXX,COOPERATIVA DE AHORRO Y CREDITO RIOBAMBA
CHDNECE1,CHDNECE1XXX,COOPERATIVA DE AHORRO Y CREDITO SANTA ROSA LTDA
CHDOECE1,CHDOECE1XXX,COOPERATIVA DE AHORRO Y CREDITO CONSTRUCCION COMERCIO Y PRODUCCION LTDA
CHDPECE1,CHDPECE1XXX,COOPERATIVA DE AHORRO Y CREDITO CORPORACION CENTRO LTDA
CHDQECE1,CHDQECE1XXX,COOPERATIVA DE AHORRO Y CREDITO HUAQUILLAS LTDA
CHDRECE1,CHDRECE1XXX,COOPERATIVA DE AHORRO Y CREDITO 15 DE ABRIL LTDA
CHDTECE1,CHDTECE1XXX,COOPERATIVA DE AHORRO Y CREDITO 9 DE OCTUBRE LTDA
CHEDECE1,CHEDECE1XXX,COOPERATIVA DE AHORRO Y CREDITO ANDALUCIA LTDA
CHEFECE1,CHEFECE1XXX,COOPERATIVA DE AHORRO Y CREDITO LA BENEFICA LTDA
CHEHECE1,CHEHECE1XXX,COOPERATIVA DE AHORRO Y CREDITO RIOCHICO
CHEZECE1,CHEZECE1XXX,COOPERATIVA DE AHORRO Y CREDITO ESFUERZO UNIDO PARA EL DESARROLLO DEL CHILCO LA ESPERANZA LTDA
CHOBECE1,CHOBECE1XXX,COOPERATIVA DE AHORRO Y CREDITO 20 DE FEBRERO LTDA.
CHOGECE1,CHOGECE1XXX,COOPERATIVA DE AHORRO Y CREDITO SARAGUROS
CHOQECE1,CHOQECE1XXX,COOPERATIVA DE AHORRO Y CREDITO MAQUITA CUSHUNCHIC LTDA
CHRCECE1,CHRCECE1XXX,COOPERATIVA DE AHORRO Y CREDITO COMERCIO LTDA
CHRGECE1,CHRGECE1XXX,COOPERATIVA DE AHORRO Y CREDITO CASAG
CHRJECE1,CHRJECE1XXX,COOPERATIVA DE AHORRO Y CREDITO JUVENTUD UNIDA LTDA
CHRLECE1,CHRLECE1XXX,COOPERATIVA DE AHORRO Y CREDITO TULCAN
CHRNECE1,CHRNECE1XXX,COOPERATIVA DE AHORRO Y CREDITO ONCE DE JUNIO
CHRPECE1,CHRPECE1XXX,COOPERATIVA DE AHORRO Y CREDITO PADRE JULIAN LORENTE LTDA
CHRQECE1,CHRQECE1XXX,COOPERATIVA DE AHORRO Y CREDITO MAQUITA CUSHUN LTDA
CHRYECE1,CHRYECE1XXX,COOPERATIVA DE AHORRO Y CREDITO FASAYNAN LTDA
CHRZECE1,CHRZECE1XXX,COOPERATIVA DE AHORRO Y CREDITO GONZANAMA
CHSGECE1,CHSGECE1XXX,COOPERATIVA DE AHORRO Y CREDITO EL SAGRARIO LTDA
CHTBECE1,CHTBECE1XXX,COOPERATIVA DE AHORRO Y CREDITO MARCABELI LTDA
CHTDECE1,CHTDECE1XXX,COOPERATIVA DE AHORRO Y CREDITO LA DOLOROSA LTDA.
CHTFECE1,CHTFECE1XXX,COOPERATIVA DE AHORRO Y CREDITO FUTURO Y DESARROLLO FUNDESARROLLO
CHTJECE1,CHTJECE1XXX,COOPERATIVA DE AHORRO Y CREDITO PUJILI LTDA
CHTMECE1,CHTMECE1XXX,COOPERATIVA DE AHORRO Y CREDITO MULTICULTURAL INDIGENA LTDA
CHTNECE1,CHTNECE1XXX,COOPERATIVA DE AHORRO Y CREDITO SAN FRANCISCO DE ASIS LTDA.
CHTOECE1,CHTOECE1XXX,COOPERATIVA DE AHORRO Y CREDITO SOL DE LOS ANDES LTDA CHIMBORAZO
CHTTECE1,CHTTECE1XXX,COOPERATIVA DE AHORRO Y CREDITO INTI WASI LTDA INTICOOP
CHTVECE1,CHTVECE1XXX,COOPERATIVA DE AHORRO Y CREDITO UNIOTAVALO LTDA
CHUPECE1,CHUPECE1XXX,COOPERATIVA DE AHORRO Y CREDITO HUAYCO PUNGO
CITIECE1,CITIECE10E2,CITIBANK N.A.
CITIECE1,CITIECE10EA,CITIBANK N.A.
CITIECE1,CITIECE10EG,CITIBANK N.A.
CITIECE1,CITIECE1XXX,CITIBANK N.A.
CJCFECE1,CJCFECE1XXX,CAJA CENTRAL FINANCOOP
CJEPECEQ,CJEPECEQXXX,COOPERATIVA DE AHORRO Y CREDITO JUVENTUD ECUATORIANA PROGRESISTA
CJSLECE1,CJSLECE1XXX,COOPERATIVA DE AHORRO Y CREDITO JUAN DE SALINAS
CLRSECE1,CLRSECE1XXX,COOPERATIVA DE AHORRO Y CREDITO LOS RIOS LTDA
CMCNECE1,CMCNECE1XXX,COOPERATIVA DE AHORRO Y CREDITO MANANTIAL DE ORO LTDA
CMCOECE1,CMCOECE1XXX,COOPERATIVA DE AHORRO Y CREDITO CAMARA DE COMERCIO DE AMBATO LTDA
CMINECE1,CMINECE1XXX,COOPERATIVA DE AHORRO Y CREDITO MINGA LTDA
CMRUECE1,CMRUECE1XXX,COOPERATIVA DE AHORRO Y CREDITO MUSHUC RUNA LTDA
CMTRECE1,CMTRECE1XXX,COOPERATIVA DE AHORRO Y CREDITO MI TIERRA
CNESECE1,CNESECE1XXX,COOPERATIVA DE AHORRO Y CREDITO NUEVA ESPERANZA LTDA
CNHCECE1,CNHCECE1XXX,COOPERATIVA DE AHORRO Y CREDITO NUEVA HUANCAVILCA
CNTNECE1,CNTNECE1XXX,CORPORACION NACIONAL DE TELECOMUNICACIONES - CNT EP
COCQECE1,COCQECE1XXX,COOPERATIVA DE AHORRO Y CREDITO DE LA PEQUENA Y MEDIANA EMPRESA COOPYMEC-MACARA
CODQECE1,CODQECE1XXX,COOPERATIVA DE AHORRO Y CREDITO DE LA PEQUENA EMPRESA CACPE MACARA
CODSECEQ,CODSECEQ001,BANCO DESARROLLO DE LOS PUEBLOS S.A CODESARROLLO
CODSECEQ,CODSECEQXXX,BANCO DESARROLLO DE LOS PUEBLOS S.A CODESARROLLO
COEKECE1,COEKECE1XXX,COOPERATIVA DE AHORRO Y CREDITO KISAPINCHA LTDA
COFBECE1,COFBECE1AMB,BANCO COFIEC S.A.
COFBECE1,COFBECE1CUE,BANCO COFIEC S.A.
COFBECE1,COFBECE1GYE,BANCO COFIEC S.A.
COFBECE1,COFBECE1XXX,BANCO COFIEC S.A.
COFBECU1,COFBECU1XXX,BANCO COFIEC S.A.
COHRECE1,COHRECE1XXX,CORPORACION EN LAS HUELLAS DEL BANCO GRAMEEN LOJA
COMZECE1,COMZECE1XXX,COOPERATIVA DE AHORRO Y CREDITO DE LA MICROEMPRESA DE CHIMBORAZO LTDA
COOCECE1,COOCECE1101,COOPERATIVA DE AHORRO Y CREDITO '29 DE OCTUBRE'
COOCECE1,COOCECE1203,COOPERATIVA DE AHORRO Y CREDITO '29 DE OCTUBRE'
COOCECE1,COOCECE1305,COOPERATIVA DE AHORRO Y CREDITO '29 DE OCTUBRE'
COOCECE1,COOCECE1320,COOPERATIVA DE AHORRO Y CREDITO '29 DE OCTUBRE'
COOCECE1,COOCECE1528,COOPERATIVA DE AHORRO Y CREDITO '29 DE OCTUBRE'
COOCECE1,COOCECE1XXX,COOPERATIVA DE AHORRO Y CREDITO '29 DE OCTUBRE'
COOHECE1,COOHECE1XXX,COOPERATIVA DE AHORRO Y CREDITO BASHALAN LTDA
CORJECE1,CORJECE1XXX,COOPERATIVA DE AHORRO Y CREDITO 1 DE JULIO
CORKECE1,CORKECE1XXX,COOPERATIVA DE AHORRO Y CREDITO SUMAK SAMY LTDA
CPCCECE1,CPCCECE1XXX,COOPERATIVA DE AHORRO Y CREDITO POLICIA NACIONAL LTDA
CPEQECE1,CPEQECE1XXX,COOPERATIVA DE AHORRO Y CREDITO DE LA PEQUENA EMPRESA GUALAQUIZA
CPGMECE1,CPGMECE1XXX,COOPERATIVA DE AHORRO Y CREDITO VICENTINA MANUEL ESTEBAN GODOY ORTEGA LTDA
CPHCECE1,CPHCECE1XXX,COOPERATIVA DE AHORRO Y CREDITO ACCION IMBABURAPAK LTDA.
CPMBECE1,CPMBECE1XXX,COOPERATIVA DE AHORRO Y CREDITO DE LA PEQUENA EMPRESA BIBLIAN LTDA
CPMYECE1,CPMYECE1XXX,COOPERATIVA DE AHORRO Y CREDITO PEDRO MONCAYO LTDA
CPOCECE1,CPOCECE1XXX,BANCO COOPNACIONAL S.A.
CPVAECE1,CPVAECE1XXX,COOPERATIVA DE AHORRO Y CREDITO PROMOCION DE VIDA ASOCIADA LTDA PROVIDA
CRCHECE1,CRCHECE1XXX,COOPERATIVA DE AHORRO Y CREDITO SINCHI RUNA LTDA
CRCQECE1,CRCQECE1XXX,COOPERATIVA DE AHORRO Y CREDITO SAQUISILI LTDA.
CRDVECE1,CRDVECE1XXX,COOPERATIVA DE AHORRO Y CREDITO VIRGEN DEL CISNE
CREHECE1,CREHECE1XXX,COOPERATIVA DE AHORRO Y CREDITO LUCHA CAMPESINA
CRGNECE1,CRGNECE1XXX,COOPERATIVA DE AHORRO Y CREDITO GUARANDA LTDA
CRIHECE1,CRIHECE1XXX,COOPERATIVA DE AHORRO Y CREDITO PILAHUIN TIO LTDA
CRIYECE1,CRIYECE1XXX,COOPERATIVA DE AHORRO Y CREDITO CRISTO REY
CRODECE1,CRODECE1XXX,COOPERATIVA DE AHORRO Y CREDITO DORADO LTDA
CROHECE1,CROHECE1XXX,COOPERATIVA DE AHORRO Y CREDITO CHIBULEO LTDA
CRPUECE1,CRPUECE1XXX,COOPERATIVA DE AHORRO Y CREDITO PUELLARO LTDA
CRTDECE1,CRTDECE1XXX,COOPERATIVA DE AHORRO Y CREDITO SOLIDARIDAD Y PROGRESO ORIENTAL
CRTHECE1,CRTHECE1XXX,COOPERATIVA DE AHORRO Y CREDITO HUAICANA LTDA
CSGAECE1,CSGAECE1XXX,COOPERATIVA DE AHORRO Y CREDITO SAN GABRIEL LTDA
CSJGECE1,CSJGECE1XXX,COOPERATIVA DE AHORRO Y CREDITO SAN JORGE LTDA
CSJOECE1,CSJOECE1XXX,COOPERATIVA DE AHORRO Y CREDITO SAN JOSE S.J.
CSJSECE1,CSJSECE1XXX,COOPERATIVA DE AHORRO Y CREDITO SAN JOSE LTDA
CSLSECE1,CSLSECE1XXX,COOPERATIVA DE AHORRO Y CREDITO SALATE LTDA
CSMDECE1,CSMDECE1XXX,COOPERATIVA DE AHORRO Y CREDITO MERCED LTDA
CSMNECE1,CSMNECE1XXX,COOPERATIVA DE AHORRO Y CREDITO SAN MIGUEL DE LOS BANCOS LTD
CSOGECE1,CSOGECE1XXX,COOPERATIVA DE AHORRO Y CREDITO SENOR DE GIRON
CSOSECE1,CSOSECE1XXX,COOPERATIVA DE AHORRO Y CREDITO OSCUS LTDA
CTENECE1,CTENECE1XXX,COOPERATIVA DE AHORRO Y CREDITO TENA LTDA
CVMUECE1,CVMUECE1XXX,CASA DE VALORES MULTIVALORES B.G. S.A.
DCVEECE1,DCVEECE1XXX,DEPOSITO CENTRALIZADO DE COMPENSACION Y LIQUIDACION DE VALORES DECEVALE SA
DEBNECE1,DEBNECE1XXX,BANCO DELBANK S.A.
DICDECEQ,DICDECEQXXX,BANCO DINERS CLUB DEL ECUADOR S.A.
DMIRECE1,DMIRECE1XXX,BANCO D-MIRO S.A.
EMEQECE1,EMEQECE1XXX,EMPRESA ELECTRICA QUITO S.A. E.E.Q.
EPAPECE1,EPAPECE1XXX,EMPRESA PUBLICA METROPOLITANA DE AGUA POTABLE Y SA
GUAYECEG,GUAYECEG105,BANCO GUAYAQUIL S.A.
GUAYECEG,GUAYECEGXXX,BANCO GUAYAQUIL S.A.
IESSECE1,IESSECE1XXX,INSTITUTO ECUATORIANO DE SEGURIDAD SOCIAL (IESS)
LITBECEF,LITBECEFXXX,BANCO DEL LITORAL S.A.
LOJBECEL,LOJBECELXXX,BANCO DE LOJA
MIEYECE1,MIEYECE1XXX,MINISTERIO DE INCLUSION ECONOMICA Y SOCIAL
MIFZECE1,MIFZECE1XXX,MINISTERIO DE FINANZAS
MIGMECE1,MIGMECE1XXX,MINISTERIO DE AGRICULTURA Y GANADERIA
MSAPECE1,MSAPECE1XXX,MINISTERIO DE SALUD PUBLICA
MUATECE1,MUATECE1XXX,ASOCIACION MUTUALISTA AMBATO
MUAZECE1,MUAZECE1XXX,MUTUALISTA AZUAY
MUIMECE1,MUIMECE1XXX,MUTUALISTA IMBABURA
MUPIECEQ,MUPIECEQXXX,ASOCIACION MUTUALISTA DE AHORRO Y CREDITO PARA LA VIVIENDA PICHINCHA
MUQUECE1,MUQUECE1XXX,MUNICIPIO DEL DISTRITO METROPOLITANO DE QUITO
OACBECE1,OACBECE1XXX,COOPERATIVA DE AHORRO Y CREDITO ABDON CALDERON LTDA
OACCECE1,OACCECE1XXX,COOPERATIVA DE AHORRO Y CREDITO CRECER WINARI LTDA
OACDECE1,OACDECE1XXX,COOPERATIVA DE AHORRO Y CREDITO EDUCADORES PRIMARIOS DEL COTOPAXI
OACIECE1,OACIECE1XXX,COOPERATIVA DE AHORRO Y CREDITO MAGISTERIO MANABITA LIMITADA
OACRECE1,OACRECE1XXX,COOPERATIVA DE AHORRO Y CREDITO AGRICOLA JUNIN
OACSECE1,OACSECE1XXX,COOPERATIVA DE AHORRO Y CREDITO SAN MARCOS
OACUECE1,OACUECE1XXX,COOPERATIVA DE AHORRO Y CREDITO PUERTO LOPEZ LTDA
OACVECE1,OACVECE1XXX,COOPERATIVA DE AHORRO Y CREDITO NUEVA FUERZA ALIANZA
OADBECE1,OADBECE1XXX,COOPERATIVA DE AHORRO Y CREDITO CAMARA DE COMERCIO DE RIOBAMBA LTDA
OADCECE1,OADCECE1XXX,COOPERATIVA DE AHORRO Y CREDITO CANAR LTDA
OADDECE1,OADDECE1XXX,COOPERATIVA DE AHORRO Y CREDITO EDUCADORES DE ZAMORA CHINCHIPE LTDA
OADEECE1,OADEECE1XXX,COOPERATIVA DE AHORRO Y CREDITO ECONOMIA DEL SUR ECOSUR
OADHECE1,OADHECE1XXX,COOPERATIVA DE AHORRO Y CREDITO HERMES GAIBOR VERDESOTO
OADPECE1,OADPECE1XXX,COOPERATIVA DE AHORRO Y CREDITO COOPAC AUSTRO LTDA
OADSECE1,OADSECE1XXX,COOPERATIVA DE AHORRO Y CREDITO SANTA ISABEL LTDA
OADTECE1,OADTECE1XXX,COOPERATIVA DE AHORRO Y CREDITO DEL SINDICATO DE CHOFERES PROFESIONALES DEL AZUAY LTDA
OADVECE1,OADVECE1XXX,COOPERATIVA DE AHORRO Y CREDITO VENCEDORES DE TUNGURAHUA LTDA
OAEAECE1,OAEAECE1XXX,COOPERATIVA DE AHORRO Y CREDITO ACCION TUNGURAHUA LTDA.
OAEEECE1,OAEEECE1XXX,COOPERATIVA DE AHORRO Y CREDITO EMPRENDEDORES COOPEMPRENDER LIMITADA
OAEFECE1,OAEFECE1XXX,COOPERATIVA DE AHORRO Y CREDITO SAN FERNANDO LTDA
OAEHECE1,OAEHECE1XXX,COOPERATIVA DE AHORRO Y CREDITO CHOLA CUENCANA LTDA.
OAEIECE1,OAEIECE1XXX,COOPERATIVA DE AHORRO Y CREDITO UNION EL EJIDO
OAELECE1,OAELECE1XXX,COOPERATIVA DE AHORRO Y CREDITO LA FLORESTA LTDA
OAEMECE1,OAEMECE1XXX,COOPERATIVA DE AHORRO Y CREDITO SUMAC LLACTA LTDA
OAEOECE1,OAEOECE1XXX,COOPERATIVA DE AHORRO Y CREDITO SOCIO AMIGO COOPSA
OAEPECE1,OAEPECE1XXX,COOPERATIVA DE AHORRO Y CREDITO COOPARTAMOS LTDA
OAERECE1,OAERECE1XXX,COOPERATIVA DE AHORRO Y CREDITO CAMARA DE COMERCIO DEL CANTON EL CARMEN LTDA
OAESECE1,OAESECE1XXX,COOPERATIVA DE AHORRO Y CREDITO SAN ANTONIO LTDA
OAICECE1,OAICECE1XXX,COOPERATIVA DE AHORRO Y CREDITO CUNA DE LA NACIONALIDAD LTDA
OAIDECE1,OAIDECE1XXX,COOPERATIVA DE AHORRO Y CREDITO CREDIAMIGO LTDA
OAIGECE1,OAIGECE1XXX,COOPERATIVA DE AHORRO Y CREDITO LAS LAGUNAS
OAIHECE1,OAIHECE1XXX,COOPERATIVA DE AHORRO Y CREDITO PICHINCHA LTDA.
OAIIECE1,OAIIECE1XXX,COOPERATIVA DE AHORRO Y CREDITO LA INMACULADA DE SAN PLACIDO LTDA
OAINECE1,OAINECE1XXX,COOPERATIVA DE AHORRO Y CREDITO SAN MARTIN DE TISALEO LTDA
OAIPECE1,OAIPECE1XXX,COOPERATIVA DE AHORRO Y CREDITO DE LA MICROEMPRESA FORTUNA
OAITECE1,OAITECE1XXX,COOPERATIVA DE AHORRO Y CREDITO SIMIATUG LIMITADA
OAIUECE1,OAIUECE1XXX,COOPERATIVA DE AHORRO Y CREDITO ECUAFUTURO LTDA
OAIVECE1,OAIVECE1XXX,COOPERATIVA DE AHORRO Y CREDITO DE LOS SERVIDORES PUBLICOS DEL MINISTERIO DE EDUCACION Y CULTURA
OAOAECE1,OAOAECE1XXX,COOPERATIVA DE AHORRO Y CREDITO SAN PEDRO LTDA
OAOBECE1,OAOBECE1XXX,COOPERATIVA DE AHORRO Y CREDITO 4 DE OCTUBRE SAN FRANCISCO DE CHAMBO
OAOCECE1,OAOCECE1XXX,COOPERATIVA DE AHORRO Y CREDITO COCA LTDA
OAODECE1,OAODECE1XXX,COOPERATIVA DE AHORRO Y CREDITO PADRE VICENTE PONCE RUBIO
OAOEECE1,OAOEECE1XXX,COOPERATIVA DE AHORRO Y CREDITO SERVIDORES MUNICIPALES DE CUENCA
OAOIECE1,OAOIECE1XXX,COOPERATIVA DE AHORRO Y CREDITO SIERRA CENTRO LTDA
OAORECE1,OAORECE1XXX,COOPERATIVA DE AHORRO Y CREDITO CREDITO CREA LTDA
OAOSECE1,OAOSECE1XXX,COOPERATIVA DE AHORRO Y CREDITO SAN MIGUEL DE SIGCHOS
OAOUECE1,OAOUECE1XXX,COOPERATIVA DE AHORRO Y CREDITO UNION QUISAPINCHA LTDA
OAOVECE1,OAOVECE1XXX,COOPERATIVA DE AHORRO Y CREDITO NUEVA VISION
OARAECE1,OARAECE1XXX,COOPERATIVA DE AHORRO Y CREDITO CAMARA DE COMERCIO DE SANTO DOMINGO
OARCECE1,OARCECE1XXX,COOPERATIVA DE AHORRO Y CREDITO CAMARA DE COMERCIO DEL CANTON BOLIVAR LTDA
OARDECE1,OARDECE1XXX,COOPERATIVA DE AHORRO Y CREDITO EDUCADORES TULCAN LTDA.
OAREECE1,OAREECE1XXX,COOPERATIVA DE AHORRO Y CREDITO DEL EMIGRANTE ECUATORIANO Y SU FAMILIA LTDA
OARGECE1,OARGECE1XXX,COOPERATIVA DE AHORRO Y CREDITO GANANSOL LTDA
OARHECE1,OARHECE1XXX,COOPERATIVA DE AHORRO Y CREDITO ANTORCHA LTDA.
OARMECE1,OARMECE1XXX,COOPERATIVA DE AHORRO Y CREDITO CARIAMANGA LTDA
OARNECE1,OARNECE1XXX,COOPERATIVA DE AHORRO Y CREDITO SAN ISIDRO LTDA
OARPECE1,OARPECE1XXX,COOPERATIVA DE AHORRO Y CREDITO PUERTO FRANCISCO DE ORELLANA
OARRECE1,OARRECE1XXX,COOPERATIVA DE AHORRO Y CREDITO PRODUCCION AHORRO INVERSION SERVICIO P.A.I.S. LTDA
OARSECE1,OARSECE1XXX,COOPERATIVA DE AHORRO Y CREDITO SOLIDARIA LTDA
OARUECE1,OARUECE1XXX,COOPERATIVA DE AHORRO Y CREDITO EDUCADORES DE PASTAZA LTDA
OARVECE1,OARVECE1XXX,COOPERATIVA DE AHORRO Y CREDITO EL CALVARIO LTDA
OATBECE1,OATBECE1XXX,COOPERATIVA DE AHORRO Y CREDITO 13 DE ABRIL
OATDECE1,OATDECE1XXX,COOPERATIVA DE AHORRO Y CREDITO CRECIENDO JUNTOS LTDA
OATEECE1,OATEECE1XXX,COOPERATIVA DE AHORRO Y CREDITO CALCETA LTDA
OATFECE1,OATFECE1XXX,COOPERATIVA DE AHORRO Y CREDITO FUTURO Y PROGRESO DE GALAPAGOS
