bic_8,bic,bank
ARAIAEAD,ARAIAEADXXX,ARAB AFRICAN INTERNATIONAL BANK
ARMFAEAA,ARMFAEAAXXX,ARAB MONETARY FUND
ARODAEA2,ARODAEA2XXX,ARAB MONETARY FUND
ARQMAEAD,ARQMAEADXXX,ARQAAM CAPITAL LIMITED
ARQSAEA1,ARQSAEA1XXX,ARQAAM SECURITIES LLC
ARTXAEA2,ARTXAEA2XXX,ARGENTEX DIFC LIMITED
ATFPAEAD,ATFPAEADXXX,ARAB TRADE FINANCING PROGRAM
AUBBAEAD,AUBBAEADXXX,KUWAIT FINANCE HOUSE B.S.C.(C)
AVMEAEA1,AVMEAEA1XXX,AUDI VOLKSWAGEN MIDDLE EAST
AXISAEAD,AXISAEADXXX,AXIS BANK LIMITED
AZDIAEA2,AZDIAEA2XXX,AZIMUT DIFC LIMITED
BARBAEAD,BARBAEADADH,BANK OF BARODA INFORMATION TECHNOLOGY DEPARTMENT
BARBAEAD,BARBAEADDEI,BANK OF BARODA INFORMATION TECHNOLOGY DEPARTMENT
BARBAEAD,BARBAEADDUB,BANK OF BARODA INFORMATION TECHNOLOGY DEPARTMENT
BARBAEAD,BARBAEADIFC,BANK OF BARODA INFORMATION TECHNOLOGY DEPARTMENT
BARBAEAD,BARBAEADRAK,BANK OF BARODA INFORMATION TECHNOLOGY DEPARTMENT
BARBAEAD,BARBAEADSHJ,BANK OF BARODA INFORMATION TECHNOLOGY DEPARTMENT
BARBAEAD,BARBAEADXXX,BANK OF BARODA INFORMATION TECHNOLOGY DEPARTMENT
BARCAEAD,BARCAEADABU,BARCLAYS BANK PLC
BARCAEAD,BARCAEADXXX,BARCLAYS BANK PLC
BATSAE21,BATSAE21XXX,BRITISH AMERICAN TOBACCO GCC DMCC
BATSAEA1,BATSAEA1XXX,BRITISH AMERICAN TOBACCO ME DMCC
BBMEAEAD,BBMEAEADABU,HSBC BANK MIDDLE EAST LIMITED
BBMEAEAD,BBMEAEADALA,HSBC BANK MIDDLE EAST LIMITED
BBMEAEAD,BBMEAEADBDU,HSBC BANK MIDDLE EAST LIMITED
BBMEAEAD,BBMEAEADDIF,HSBC BANK MIDDLE EAST LIMITED
BBMEAEAD,BBMEAEADFUJ,HSBC BANK MIDDLE EAST LIMITED
BBMEAEAD,BBMEAEADGPI,HSBC BANK MIDDLE EAST LIMITED
BBMEAEAD,BBMEAEADISV,HSBC BANK MIDDLE EAST LIMITED
BBMEAEAD,BBMEAEADRKS,HSBC BANK MIDDLE EAST LIMITED
BBMEAEAD,BBMEAEADSHJ,HSBC BANK MIDDLE EAST LIMITED
BBMEAEAD,BBMEAEADXXX,HSBC BANK MIDDLE EAST LIMITED
BCFCAEAD,BCFCAEADXXX,THE ULTIMA WORLD (DIFC) LIMITED
BCITAEAB,BCITAEABXXX,INTESA SANPAOLO - ABU DHABI BRANCH
BCITAEAD,BCITAEADXXX,INTESA SANPAOLO DUBAI BRANCH
BKCHAEAA,BKCHAEAAXXX,BANK OF CHINA ABU DHABI BRANCH
BKCHAEAD,BKCHAEADXXX,BANK OF CHINA (DUBAI) BRANCH
BKIDAEAD,BKIDAEADXXX,BANK OF INDIA
BLOMAEAD,BLOMAEADXXX,BANQUE BANORIENT FRANCE
BMISAEAA,BMISAEAAXXX,BANQUE MISR
BMTMAEA1,BMTMAEA1XXX,BRITISH AMERICAN TOBACCO MIDDLE EAS SPC (DMCC BRANCH)
BNPAAEAA,BNPAAEAAXXX,BNP PARIBAS
BNPAAEAD,BNPAAEADXXX,BNP PARIBAS
BNPAAEAE,BNPAAEAEXXX,"BNP PARIBAS S.A., ADGM BRANCH"
BOKMAEAD,BOKMAEADXXX,BOK INTERNATIONAL
BOMLAEAD,BOMLAEADCSU,MASHREQBANK PSC.
BOMLAEAD,BOMLAEADEBC,MASHREQBANK PSC.
BOMLAEAD,BOMLAEADFTC,MASHREQBANK PSC.
BOMLAEAD,BOMLAEADGTS,MASHREQBANK PSC.
BOMLAEAD,BOMLAEADHDO,MASHREQBANK PSC.
BOMLAEAD,BOMLAEADRAM,MASHREQBANK PSC.
BOMLAEAD,BOMLAEADTID,MASHREQBANK PSC.
BOMLAEAD,BOMLAEADWOC,MASHREQBANK PSC.
BOMLAEAD,BOMLAEADXXX,MASHREQBANK PSC.
BOTKAEAD,BOTKAEADXXX,"MUFG BANK, LTD. DIFC BRANCH - DUBAI"
BSUIAEAD,BSUIAEADXXX,CREDIT AGRICOLE CIB
BSUIAEAF,BSUIAEAFXXX,CREDIT AGRICOLE CORPORATE AND INVESTMENT BANK
BTWMAEAD,BTWMAEADXXX,BTA FINANCE LIMITED
BUNNAEAA,BUNNAEAAXXX,ARAB REGIONAL PAYMENTS CLEARING AND SETTLEMENT ORGANIZATION
CACHAEA1,CACHAEA1XXX,CREDIT AGRICOLE CHEUVREUX MIDDLE EAST
CBAUAEAA,CBAUAEAAXXX,CENTRAL BANK OF THE UAE
CBAUAEAB,CBAUAEABXXX,CENTRAL BANK OF THE UAE
CBDUAEAD,CBDUAEADADH,COMMERCIAL BANK OF DUBAI (P.S.C.)
CBDUAEAD,CBDUAEADAIN,COMMERCIAL BANK OF DUBAI (P.S.C.)
CBDUAEAD,CBDUAEADAJM,COMMERCIAL BANK OF DUBAI (P.S.C.)
CBDUAEAD,CBDUAEADAMS,COMMERCIAL BANK OF DUBAI (P.S.C.)
CBDUAEAD,CBDUAEADDER,COMMERCIAL BANK OF DUBAI (P.S.C.)
CBDUAEAD,CBDUAEADDXB,COMMERCIAL BANK OF DUBAI (P.S.C.)
CBDUAEAD,CBDUAEADGAR,COMMERCIAL BANK OF DUBAI (P.S.C.)
CBDUAEAD,CBDUAEADJAL,COMMERCIAL BANK OF DUBAI (P.S.C.)
CBDUAEAD,CBDUAEADJUM,COMMERCIAL BANK OF DUBAI (P.S.C.)
CBDUAEAD,CBDUAEADRAK,COMMERCIAL BANK OF DUBAI (P.S.C.)
CBDUAEAD,CBDUAEADSAF,COMMERCIAL BANK OF DUBAI (P.S.C.)
CBDUAEAD,CBDUAEADSAW,COMMERCIAL BANK OF DUBAI (P.S.C.)
CBDUAEAD,CBDUAEADSHJ,COMMERCIAL BANK OF DUBAI (P.S.C.)
CBDUAEAD,CBDUAEADXXX,COMMERCIAL BANK OF DUBAI (P.S.C.)
CEXHAEAD,CEXHAEADXXX,CITY EXCHANGE
CHASAEAB,CHASAEABXXX,J.P. MORGAN MIDDLE EAST LIMITED
CITIAEA1,CITIAEA10AD,CITIBANK N.A.
CITIAEA1,CITIAEA10AS,CITIBANK N.A.
CITIAEA1,CITIAEA1TRD,CITIBANK N.A.
CITIAEA1,CITIAEA1XXX,CITIBANK N.A.
CITIAEAD,CITIAEADAGM,CITIBANK N.A.
CITIAEAD,CITIAEADCTI,CITIBANK N.A.
CITIAEAD,CITIAEADDIF,CITIBANK N.A.
CITIAEAD,CITIAEADTRD,CITIBANK N.A.
CITIAEAD,CITIAEADXXX,CITIBANK N.A.
CITIAEAF,CITIAEAFXXX,CITIBANK N.A.
CLBIAEA1,CLBIAEA10AR,COMMERCIAL BANK INTERNATIONAL P.J.S.C.
CLBIAEAD,CLBIAEADAD1,COMMERCIAL BANK INTERNATIONAL P.J.S.C.
CLBIAEAD,CLBIAEADAN1,COMMERCIAL BANK INTERNATIONAL P.J.S.C.
CLBIAEAD,CLBIAEADDB1,COMMERCIAL BANK INTERNATIONAL P.J.S.C.
CLBIAEAD,CLBIAEADDB2,COMMERCIAL BANK INTERNATIONAL P.J.S.C.
CLBIAEAD,CLBIAEADRK1,COMMERCIAL BANK INTERNATIONAL P.J.S.C.
CLBIAEAD,CLBIAEADRK2,COMMERCIAL BANK INTERNATIONAL P.J.S.C.
CLBIAEAD,CLBIAEADSH1,COMMERCIAL BANK INTERNATIONAL P.J.S.C.
CLBIAEAD,CLBIAEADXXX,COMMERCIAL BANK INTERNATIONAL P.J.S.C.
CNRBAEAD,CNRBAEADXXX,CANARA BANK ( DIFC BRANCH )
COMMAEAD,COMMAEADXXX,"BANK OF COMMUNICATIONS CO., LTD."
CPUNAEA1,CPUNAEA1XXX,CAPITAL UNION
CTDTAEA1,CTDTAEA1XXX,DUBAI CENTRAL SECURITIES DEPOSITORY
CUBMAEAA,CUBMAEAAXXX,CAPITAL UNION BANK (MIDDLE EAST) LIMITED
DAEUAEA2,DAEUAEA2XXX,AL DAMAN SECURITIES
DBFSAEAA,DBFSAEAAXXX,BHM CAPITAL FINANCIAL SERVICES PSC
DBSSAEAD,DBSSAEADXXX,DBS BANK LTD
DELXAEAA,DELXAEAAXXX,DELMA EXCHANGE
DEUTAEAA,DEUTAEAAXXX,DEUTSCHE BANK AG - ABU DHABI BRANCH
DEUTAEAD,DEUTAEADXXX,"DEUTSCHE SECURITIES AND SERVICES, DUBAI BRANCH"
DFMTAEA1,DFMTAEA1XXX,"DUBAI FINANCIAL MARKET, PJSC."
DGCXAEAA,DGCXAEAAXXX,DUBAI GOLD AND COMMODITIES EXCHANGE DMCC
DHIBAEAA,DHIBAEAAXXX,DHABI LTD
DIFXAEAA,DIFXAEAAXXX,NASDAQ DUBAI LTD.
DNARAEA1,DNARAEA1XXX,DINAR EXCHANGE
DOHBAEAD,DOHBAEADABU,DOHA BANK
DOHBAEAD,DOHBAEADXXX,DOHA BANK
DUIBAEAD,DUIBAEADDEO,DUBAI ISLAMIC BANK (PUBLIC JOINT STOCK COMPANY)
DUIBAEAD,DUIBAEADLCS,DUBAI ISLAMIC BANK (PUBLIC JOINT STOCK COMPANY)
DUIBAEAD,DUIBAEADTOS,DUBAI ISLAMIC BANK (PUBLIC JOINT STOCK COMPANY)
DUIBAEAD,DUIBAEADXXX,DUBAI ISLAMIC BANK (PUBLIC JOINT STOCK COMPANY)
DUMNAEA1,DUMNAEA1XXX,FRONTIER INVESTMENT MANAGEMENT PARTNERS
EBILAEAD,EBILAEADADB,EMIRATES NBD BANK PJSC
EBILAEAD,EBILAEADAMR,EMIRATES NBD BANK PJSC
EBILAEAD,EBILAEADBSQ,EMIRATES NBD BANK PJSC
EBILAEAD,EBILAEADBTA,EMIRATES NBD BANK PJSC
EBILAEAD,EBILAEADCUS,EMIRATES NBD BANK PJSC
EBILAEAD,EBILAEADDMB,EMIRATES NBD BANK PJSC
EBILAEAD,EBILAEADFIN,EMIRATES NBD BANK PJSC
EBILAEAD,EBILAEADGAL,EMIRATES NBD BANK PJSC
EBILAEAD,EBILAEADJAZ,EMIRATES NBD BANK PJSC
EBILAEAD,EBILAEADJUM,EMIRATES NBD BANK PJSC
EBILAEAD,EBILAEADKAM,EMIRATES NBD BANK PJSC
EBILAEAD,EBILAEADQID,EMIRATES NBD BANK PJSC
EBILAEAD,EBILAEADSAT,EMIRATES NBD BANK PJSC
EBILAEAD,EBILAEADSEC,EMIRATES NBD BANK PJSC
EBILAEAD,EBILAEADSUK,EMIRATES NBD BANK PJSC
EBILAEAD,EBILAEADTFS,EMIRATES NBD BANK PJSC
EBILAEAD,EBILAEADXXX,EMIRATES NBD BANK PJSC
EBPBAEA2,EBPBAEA2XXX,EBURY PARTNERS DIFC LIMITED
EFGHAEA1,EFGHAEA1XXX,EFG-HERMES UAE LIMITED
EIIEAEA1,EIIEAEA1XXX,EMIRATES INDIA INTERNATIONAL EXCHANGE LPC
EINIAEA1,EINIAEA1XXX,EMIRATES INDIA INTERNATIONAL EXCHANGE
EMDVAEAD,EMDVAEADXXX,EMIRATES DEVELOPMENT BANK
EMIBAEA1,EMIBAEA1XXX,UAE BANKS FEDERATION
EMRGAEAD,EMRGAEADXXX,YPSILON CAPITAL (DIFC) LTD
ENABAEA1,ENABAEA1XXX,EMIRATES NATIONAL BANK LTD
EXMSAEAA,EXMSAEAAXXX,XPRESS MONEY SERVICES LIMITED
FEDXAE21,FEDXAE21XXX,FEDERAL EXCHANGE
FEDXAEA1,FEDXAEA1XXX,FEDERAL EXCHANGE
FEXEAEAA,FEXEAEAAXXX,AL FARDAN EXCHANGE LLC
FGBMAEAA,FGBMAEAAXXX,FIRST ABU DHABI BANK PJSC
FGCTAEAD,FGCTAEADXXX,FINSTREET GLOBAL CLEARING AND SETTLEMENT LIMITED
FGFEAEA1,FGFEAEA1XXX,INTEGRATED SECURITIES LLC
FHOUAEAD,FHOUAEADXXX,FINANCE HOUSE L.L.C.
FNMPAEAD,FNMPAEADXXX,FRONTIER INVESTMENT MANAGEMENT PARTNERS LTD
FRIPAEA1,FRIPAEA1XXX,FITCH RATINGS LTD
GBBMAEAD,GBBMAEADXXX,GMB LIMITED
GCCEAEAD,GCCEAEADXXX,GCC EXCHANGE
GCPDAEA2,GCPDAEA2XXX,GC PARTNERS (DIFC) LIMITED
GDDFAEAD,GDDFAEADXXX,GOVERNMENT OF DUBAI DEPARTMENT OF FINANCE
GMEFAEA1,GMEFAEA1XXX,GWS MIDDLE EAST FZE
GMGLAEA1,GMGLAEA1XXX,GULF MERCHANT GROUP LIMITED
GPSSAEAD,GPSSAEADXXX,GENERAL PENSION AND SOCIAL SECURITY
GSNDAEA1,GSNDAEA1XXX,GOLDMAN SACHS INTERNATIONAL DIFC BRANCH
GULFAEAA,GULFAEAAXXX,GULF INTERNATIONAL BANK B.S.C.
HABBAEA1,HABBAEA10AA,HABIB BANK LIMITED
HABBAEA1,HABBAEA10AS,HABIB BANK LIMITED
HABBAEAD,HABBAEADXXX,HABIB BANK LIMITED
HBMEAEAD,HBMEAEADXXX,HSBC BANK MIDDLE EAST LIMITED
HBZUAEAD,HBZUAEADXXX,HABIB BANK AG ZURICH
HEXCAEAA,HEXCAEAAXXX,INDEX EXCHANGE LLC
HIAOAEA2,HIAOAEA2XXX,HIRAM ARK COMPANY LTD.
HLALAEAA,HLALAEAAXXX,AL HILAL BANK PJSC
HMEEAEA1,HMEEAEA1XXX,HSBC MIDDLE EAST SECURITIES L.L.C (HMES)
HVBKAEAD,HVBKAEADXXX,WOORI BANK DUBAI BRANCH
IBTFAEAS,IBTFAEASXXX,INVEST BANK P.S.C
ICBKAEAA,ICBKAEAAXXX,"INDUSTRIAL AND COMMERCIAL BANK OF CHINA, ABU DHABI BRANCH"
ICBKAEAD,ICBKAEADXXX,"INDUSTRIAL AND COMMERCIAL BANK OF CHINA LTD, DUBAI (DIFC) BRANCH"
ICICAEAD,ICICAEADCOP,ICICI BANK LIMITED
ICICAEAD,ICICAEADGTS,ICICI BANK LIMITED
ICICAEAD,ICICAEADIOG,ICICI BANK LIMITED
ICICAEAD,ICICAEADTMO,ICICI BANK LIMITED
ICICAEAD,ICICAEADXXX,ICICI BANK LIMITED
IDBQAEAD,IDBQAEADXXX,INTERNATIONAL DEVELOPMENT BANK FOR INVESTMENT AND FINANCE - DUBAI BRANCH
JANBAEAA,JANBAEAAALN,JANATA BANK PLC
JANBAEAA,JANBAEAAAUH,JANATA BANK PLC
JANBAEAA,JANBAEAADXB,JANATA BANK PLC
JANBAEAA,JANBAEAASHJ,JANATA BANK PLC
JANBAEAA,JANBAEAAXXX,JANATA BANK PLC
JOEXAEAD,JOEXAEADXXX,JOYALUKKAS EXCHANGE
KKBKAEAD,KKBKAEADXXX,KOTAK MAHINDRA BANK LIMITED
KOEXAEAD,KOEXAEADXXX,KEB HANA BANK ABUDHABI BRANCH
LAEEAEAA,LAEEAEAAXXX,LARI EXCHANGE
LIBLAEAA,LIBLAEAAAGM,BANQUE RICHELIEU GCC LIMITED
LIBLAEAA,LIBLAEAAXXX,BANQUE RICHELIEU GCC LIMITED
LICOAEAD,LICOAEADXXX,AL KHALIJI FRANCE S.A.
LULUAEAD,LULUAEADXXX,LULU INTERNATIONAL EXCHANGE
LUNCAEAD,LUNCAEADXXX,LUNATE CAPITAL LIMITED
MBSHAEAD,MBSHAEADXXX,GTN MIDDLE EAST FINANCIAL SERVICES (DIFC) LIMITED
MCCPAEA1,MCCPAEA1XXX,MAC CAPITAL LIMITED
MDCGAEAA,MDCGAEAAXXX,MUBADALA CAPITAL (RS) LIMITED
MEBLAEAD,MEBLAEADADC,EMIRATES ISLAMIC BANK (PUBLIC JOINT STOCK COMPANY)
MEBLAEAD,MEBLAEADAJS,EMIRATES ISLAMIC BANK (PUBLIC JOINT STOCK COMPANY)
MEBLAEAD,MEBLAEADBUD,EMIRATES ISLAMIC BANK (PUBLIC JOINT STOCK COMPANY)
MEBLAEAD,MEBLAEADDFR,EMIRATES ISLAMIC BANK (PUBLIC JOINT STOCK COMPANY)
MEBLAEAD,MEBLAEADFUJ,EMIRATES ISLAMIC BANK (PUBLIC JOINT STOCK COMPANY)
MEBLAEAD,MEBLAEADMRD,EMIRATES ISLAMIC BANK (PUBLIC JOINT STOCK COMPANY)
MEBLAEAD,MEBLAEADQFS,EMIRATES ISLAMIC BANK (PUBLIC JOINT STOCK COMPANY)
MEBLAEAD,MEBLAEADRIQ,EMIRATES ISLAMIC BANK (PUBLIC JOINT STOCK COMPANY)
MEBLAEAD,MEBLAEADROS,EMIRATES ISLAMIC BANK (PUBLIC JOINT STOCK COMPANY)
MEBLAEAD,MEBLAEADSBA,EMIRATES ISLAMIC BANK (PUBLIC JOINT STOCK COMPANY)
MEBLAEAD,MEBLAEADXXX,EMIRATES ISLAMIC BANK (PUBLIC JOINT STOCK COMPANY)
MEDLAEAD,MEDLAEADXXX,BANKMED SAL (DUBAI)
MELIAEA1,MELIAEA1ADH,BANK MELLI IRAN
MELIAEA1,MELIAEA1ALN,BANK MELLI IRAN
MELIAEA1,MELIAEA1BR2,BANK MELLI IRAN
MELIAEA1,MELIAEA1FUJ,BANK MELLI IRAN
MELIAEA1,MELIAEA1RAK,BANK MELLI IRAN
MELIAEA1,MELIAEA1SHJ,BANK MELLI IRAN
MELIAEA1,MELIAEA1XXX,BANK MELLI IRAN
MFBCAEA1,MFBCAEA1XXX,"MIDDLE EAST FINANCIAL BROKERAGE COMPANY, L.L.C"
MFELAEA1,MFELAEA1XXX,MENA CORP FINANCIAL SERVICES LLC
MIEEAEA1,MIEEAEA1XXX,MINISTRY OF ENERGY AND INFRASTRUCTURE
MIEHAEAD,MIEHAEADXXX,MESRKANLOO INTERNATIONAL EXCHANGE
MIRAAEAD,MIRAAEADXXX,MIRABAUD (MIDDLE EAST) LIMITED
MLINAEA1,MLINAEA1XXX,MERRILL LYNCH INTERNATIONAL
MOLUAEA2,MOLUAEA2XXX,3S MONEY CLUB LIMITED
MPTDAEA1,MPTDAEA1XXX,VARRO TRADING LIMITED
MSDLAEA3,MSDLAEA3XXX,MARKET SECURITIES (DUBAI) LIMITED
MSSLAEA1,MSSLAEA1XXX,MASHREQ SECURITIES LLC
MSSUAEA1,MSSUAEA1XXX,MAC SHARAF SECURITIES (UAE) LLC.
MUCBAEAD,MUCBAEADXXX,MCB BANK LIMITED
NABEAEA1,NABEAEA1XXX,NASIM ALBARARI EXCHANGE
NAHDAEA1,NAHDAEA1XXX,AL NAHDI EXCHANGE
NATXAEAD,NATXAEADXXX,NATIXIS DUBAI
NBADAEAA,NBADAEAAAAM,FIRST ABU DHABI BANK PJSC
NBADAEAA,NBADAEAAABA,FIRST ABU DHABI BANK PJSC
NBADAEAA,NBADAEAAADG,FIRST ABU DHABI BANK PJSC
NBADAEAA,NBADAEAAADV,FIRST ABU DHABI BANK PJSC
NBADAEAA,NBADAEAAAGO,FIRST ABU DHABI BANK PJSC
NBADAEAA,NBADAEAAAIR,FIRST ABU DHABI BANK PJSC
NBADAEAA,NBADAEAAAJM,FIRST ABU DHABI BANK PJSC
NBADAEAA,NBADAEAAALN,FIRST ABU DHABI BANK PJSC
NBADAEAA,NBADAEAAAMG,FIRST ABU DHABI BANK PJSC
NBADAEAA,NBADAEAAAML,FIRST ABU DHABI BANK PJSC
NBADAEAA,NBADAEAAAQB,FIRST ABU DHABI BANK PJSC
NBADAEAA,NBADAEAAASN,FIRST ABU DHABI BANK PJSC
NBADAEAA,NBADAEAABAN,FIRST ABU DHABI BANK PJSC
NBADAEAA,NBADAEAABAT,FIRST ABU DHABI BANK PJSC
NBADAEAA,NBADAEAABTB,FIRST ABU DHABI BANK PJSC
NBADAEAA,NBADAEAACLO,FIRST ABU DHABI BANK PJSC
NBADAEAA,NBADAEAACMS,FIRST ABU DHABI BANK PJSC
NBADAEAA,NBADAEAACOD,FIRST ABU DHABI BANK PJSC
NBADAEAA,NBADAEAACOL,FIRST ABU DHABI BANK PJSC
NBADAEAA,NBADAEAACOR,FIRST ABU DHABI BANK PJSC
NBADAEAA,NBADAEAACPU,FIRST ABU DHABI BANK PJSC
NBADAEAA,NBADAEAACSU,FIRST ABU DHABI BANK PJSC
NBADAEAA,NBADAEAADAS,FIRST ABU DHABI BANK PJSC
NBADAEAA,NBADAEAADCM,FIRST ABU DHABI BANK PJSC
NBADAEAA,NBADAEAADEF,FIRST ABU DHABI BANK PJSC
NBADAEAA,NBADAEAADEI,FIRST ABU DHABI BANK PJSC
NBADAEAA,NBADAEAADEL,FIRST ABU DHABI BANK PJSC
NBADAEAA,NBADAEAADHC,FIRST ABU DHABI BANK PJSC
NBADAEAA,NBADAEAADHD,FIRST ABU DHABI BANK PJSC
NBADAEAA,NBADAEAADIB,FIRST ABU DHABI BANK PJSC
NBADAEAA,NBADAEAADIR,FIRST ABU DHABI BANK PJSC
NBADAEAA,NBADAEAADUB,FIRST ABU DHABI BANK PJSC
NBADAEAA,NBADAEAAECU,FIRST ABU DHABI BANK PJSC
NBADAEAA,NBADAEAAEPB,FIRST ABU DHABI BANK PJSC
NBADAEAA,NBADAEAAEST,FIRST ABU DHABI BANK PJSC
NBADAEAA,NBADAEAAFSB,FIRST ABU DHABI BANK PJSC
NBADAEAA,NBADAEAAFUJ,FIRST ABU DHABI BANK PJSC
NBADAEAA,NBADAEAAIFU,FIRST ABU DHABI BANK PJSC
NBADAEAA,NBADAEAAISD,FIRST ABU DHABI BANK PJSC
NBADAEAA,NBADAEAAJBL,FIRST ABU DHABI BANK PJSC
NBADAEAA,NBADAEAAKAL,FIRST ABU DHABI BANK PJSC
NBADAEAA,NBADAEAAKFN,FIRST ABU DHABI BANK PJSC
NBADAEAA,NBADAEAAKHB,FIRST ABU DHABI BANK PJSC
NBADAEAA,NBADAEAAKHF,FIRST ABU DHABI BANK PJSC
NBADAEAA,NBADAEAAKMA,FIRST ABU DHABI BANK PJSC
NBADAEAA,NBADAEAALWA,FIRST ABU DHABI BANK PJSC
NBADAEAA,NBADAEAAMIN,FIRST ABU DHABI BANK PJSC
NBADAEAA,NBADAEAAMIR,FIRST ABU DHABI BANK PJSC
NBADAEAA,NBADAEAAMOE,FIRST ABU DHABI BANK PJSC
NBADAEAA,NBADAEAAMUR,FIRST ABU DHABI BANK PJSC
NBADAEAA,NBADAEAAMUS,FIRST ABU DHABI BANK PJSC
NBADAEAA,NBADAEAAMZD,FIRST ABU DHABI BANK PJSC
NBADAEAA,NBADAEAANAK,FIRST ABU DHABI BANK PJSC
NBADAEAA,NBADAEAAONL,FIRST ABU DHABI BANK PJSC
NBADAEAA,NBADAEAAPBO,FIRST ABU DHABI BANK PJSC
NBADAEAA,NBADAEAAQFA,FIRST ABU DHABI BANK PJSC
NBADAEAA,NBADAEAARAK,FIRST ABU DHABI BANK PJSC
NBADAEAA,NBADAEAAREC,FIRST ABU DHABI BANK PJSC
