bic_8,bic,bank
LUMIILIT,LUMIILITXXX,BANK LEUMI LE-ISRAEL B.M
MASBILIT,MASBILITXXX,BANK MASSAD LTD.
MBSGILI1,MBSGILI1XXX,MEITAV DASH TRADE LTD
MGATILI1,MGATILI1XXX,MAGNA ASSET MANAGEMENT
MIZBILIT,MIZBILITBSV,MIZRAHI TEFAHOT BANK LTD
MIZBILIT,MIZBILITDMD,MIZRAHI TEFAHOT BANK LTD
MIZBILIT,MIZBILITHAI,MIZRAHI TEFAHOT BANK LTD
MIZBILIT,MIZBILITJLM,MIZRAHI TEFAHOT BANK LTD
MIZBILIT,MIZBILITTLV,MIZRAHI TEFAHOT BANK LTD
MIZBILIT,MIZBILITXXX,MIZRAHI TEFAHOT BANK LTD
MPSIILI2,MPSIILI2XXX,GROW PAYMENTS LTD.
MSEUILI2,MSEUILI2XXX,MONTROSE SECURITIES LTD
OFCNILIT,OFCNILITXXX,OFEK CREDIT UNION LTD.
OFSIILI1,OFSIILI1XXX,PSAGOT INVESTMENT HOUSE LTD
PAMIILI1,PAMIILI1XXX,PACIFIC MEDITERRANEAN INVESTMENT LIMITED
POALILIT,POALILITBKR,BANK HAPOALIM
POALILIT,POALILITCBS,BANK HAPOALIM
POALILIT,POALILITCLS,BANK HAPOALIM
POALILIT,POALILITCMN,BANK HAPOALIM
POALILIT,POALILITDLR,BANK HAPOALIM
POALILIT,POALILITFMT,BANK HAPOALIM
POALILIT,POALILITFTD,BANK HAPOALIM
POALILIT,POALILITGML,BANK HAPOALIM
POALILIT,POALILITSEC,BANK HAPOALIM
POALILIT,POALILITXXX,BANK HAPOALIM
POSHILI1,POSHILI1XXX,POALIM SAHAR LTD
REVOILIR,REVOILIRXXX,REVOLUT PAYMENTS ISRAEL LTD
SBINILIT,SBINILITXXX,STATE BANK OF INDIA
STUNILI2,STUNILI2XXX,S.T.B. UNION LTD
STXSILI1,STXSILI1XXX,DS STOCK EXCHANGE SERVICES LTD.
WWOFILI2,WWOFILI2XXX,WIC WORLDCOM FINANCE LTD.
XTAEILIB,XTAEILIBXXX,TEL AVIV STOCK EXCHANGE
XTAEILIC,XTAEILICXXX,TEL AVIV STOCK EXCHANGE
XTAEILIM,XTAEILIMXXX,TEL AVIV STOCK EXCHANGE
XTAEILIS,XTAEILISXXX,TEL AVIV STOCK EXCHANGE
XTAEILIT,XTAEILITXXX,TEL AVIV STOCK EXCHANGE
ZNNXILI1,ZNNXILI1XXX,EXCELLENCE NESSUAH BROKERAGE SERVICES LTD
