bic_8,bic,bank
BPIIJPJ1,BPIIJPJ1XXX,BPI JAPAN REPRESENTATIVE OFFICE
BRASJPJT,BRASJPJTXXX,BANCO DO BRASIL SA
BSIAJPJ1,BSIAJPJ1XXX,BROAD STREET INVESTMENTS JAPAN GK
BSIJJPJ1,BSIJJPJ1XXX,BROAD STREET INVESTMENTS JAPAN FUND ONE GK
BSUIJPJT,BSUIJPJTCOM,CREDIT AGRICOLE CIB
BSUIJPJT,BSUIJPJTXXX,CREDIT AGRICOLE CIB
CCBCJPJT,CCBCJPJTXXX,CHANG HWA COMMERCIAL BANK LIMITED TOKYO BRANCH
CFILJPJT,CFILJPJTXXX,BGC SHOKEN KAISHA LIMITED
CHASJPJ9,CHASJPJ9CE1,"JPMORGAN SECURITIES JAPAN CO., LTD"
CHASJPJ9,CHASJPJ9EQT,"JPMORGAN SECURITIES JAPAN CO., LTD"
CHASJPJ9,CHASJPJ9MCM,"JPMORGAN SECURITIES JAPAN CO., LTD"
CHASJPJ9,CHASJPJ9XXX,"JPMORGAN SECURITIES JAPAN CO., LTD"
CHASJPJT,CHASJPJTENQ,"JPMORGAN CHASE BANK, N.A. - TOKYO BRANCH"
CHASJPJT,CHASJPJTTRO,"JPMORGAN CHASE BANK, N.A. - TOKYO BRANCH"
CHASJPJT,CHASJPJTTSD,"JPMORGAN CHASE BANK, N.A. - TOKYO BRANCH"
CHASJPJT,CHASJPJTWSS,"JPMORGAN CHASE BANK, N.A. - TOKYO BRANCH"
CHASJPJT,CHASJPJTXXX,"JPMORGAN CHASE BANK, N.A. - TOKYO BRANCH"
CHASJPJZ,CHASJPJZXXX,JPMORGAN ASSET MANAGEMENT (JAPAN) LIMITED
CHBAJPJT,CHBAJPJTXXX,"THE CHIBA BANK, LTD."
CHGKJPJT,CHGKJPJTXXX,THE CHUGOKU BANK LIMITED
CHGKJPJZ,CHGKJPJZXXX,THE CHUGOKU BANK LIMITED
CHIKJPJT,CHIKJPJTXXX,THE CHIBA KOGYO BANK LIMITED
CHSBJPJT,CHSBJPJTXXX,THE TOKYO HIGASHI SHINKIN BANK
CHUSJPJ1,CHUSJPJ1XXX,"CHIBAGIN SECURITIES CO., LTD"
CICJJPJ1,CICJJPJ1XXX,"PARIBAS ASSET MANAGEMENT CO., LTD."
CITIJPJT,CITIJPJTCTI,"CITIBANK, N.A. TOKYO BRANCH"
CITIJPJT,CITIJPJTXXX,"CITIBANK, N.A. TOKYO BRANCH"
CIWMJPJT,CIWMJPJTXXX,CIBC WORLD MARKETS (JAPAN) INC.
CLEJJPJ1,CLEJJPJ1XXX,"CLSA SECURITIES JAPAN CO., LTD."
COBAJPJX,COBAJPJXTOM,COMMERZBANK AKTIENGESELLSCHAFT
COBAJPJX,COBAJPJXXXX,COMMERZBANK AKTIENGESELLSCHAFT
COMMJPJT,COMMJPJTXXX,"BANK OF COMMUNICATIONS, TOKYO BR."
COSSJPJT,COSSJPJTXXX,"IWAICOSMO SECURITIES CO., LTD."
CPSTJPJ1,CPSTJPJ1XXX,"CAPITAL PARTNERS SECURITIES CO., LTD"
CRESJPJT,CRESJPJTXXX,UBS AG TOKYO BRANCH
CRLYJPJ9,CRLYJPJ9XXX,CREDIT AGRICOLE SECURITIES ASIA B.V. TOKYO BRANCH
CSFBJPJX,CSFBJPJXEQT,"CREDIT SUISSE JAPAN CO., LTD."
CSFBJPJX,CSFBJPJXPBS,"CREDIT SUISSE JAPAN CO., LTD."
CSFBJPJX,CSFBJPJXVIS,"CREDIT SUISSE JAPAN CO., LTD."
CSFBJPJX,CSFBJPJXXXX,"CREDIT SUISSE JAPAN CO., LTD."
CTBAJPJT,CTBAJPJTXXX,COMMONWEALTH BANK OF AUSTRALIA
CTCBJPJT,CTCBJPJTXXX,"CTBC BANK CO., LTD. TOKYO BRANCH"
CTRLJPJT,CTRLJPJTXXX,"CENTRAL TANSHI CO., LTD."
CTSSJPJ1,CTSSJPJ1XXX,"CENTRAL TOTAN SECURITIES CO., LTD."
CZNBJPJT,CZNBJPJTXXX,KOOKMIN BANK
DAISJPJT,DAISJPJTXXX,DAISHI HOKUETSU BANK LIMITED
DAMLJPJA,DAMLJPJAXXX,DAIWA ASSET MANAGEMENT CO. LTD
DATTJPJ1,DATTJPJ1XXX,"THE DAITO BANK ,LTD"
DBSSJPJT,DBSSJPJTXXX,"DBS BANK LTD, TOKYO BRANCH"
DCKSJPJ1,DCKSJPJ1XXX,"MIZUHO SECURITIES CO., LTD."
DEAMJPJT,DEAMJPJTXXX,DWS INVESTMENTS JAPAN LIMITED
DEJAJPJ1,DEJAJPJ1XXX,DEVELOPMENT BANK OF JAPAN INC.
DEUTJPJ7,DEUTJPJ7XXX,DEUTSCHE SECURITIES INC. TOKYO BRANCH
DEUTJPJ9,DEUTJPJ9DOM,DEUTSCHE SECURITIES INC. TOKYO BRANCH
DEUTJPJ9,DEUTJPJ9EQD,DEUTSCHE SECURITIES INC. TOKYO BRANCH
DEUTJPJ9,DEUTJPJ9EQT,DEUTSCHE SECURITIES INC. TOKYO BRANCH
DEUTJPJ9,DEUTJPJ9FIC,DEUTSCHE SECURITIES INC. TOKYO BRANCH
DEUTJPJ9,DEUTJPJ9FX1,DEUTSCHE SECURITIES INC. TOKYO BRANCH
DEUTJPJ9,DEUTJPJ9XXX,DEUTSCHE SECURITIES INC. TOKYO BRANCH
DEUTJPJT,DEUTJPJTFX1,DEUTSCHE BANK AG
DEUTJPJT,DEUTJPJTXXX,DEUTSCHE BANK AG
DFLIJPJ2,DFLIJPJ2XXX,"THE DAI-ICHI FRONTIER LIFE INSURANC E CO.,LTD."
DIAMJPJ2,DIAMJPJ2XXX,"ASSET MANAGEMENT ONE CO., LTD."
DIWAJPJA,DIWAJPJAXXX,"RESONA BANK, LTD."
DIWAJPJT,DIWAJPJTXXX,"RESONA BANK, LTD."
DKAMJPJ1,DKAMJPJ1XXX,DAI-ICHI KANGYO ASSET MANAGEMENT CO LIMITED
DLICJPJ1,DLICJPJ1XXX,"THE DAI-ICHI LIFE INSURANCE COMPANY, LIMITED"
DLICJPJJ,DLICJPJJXXX,"THE DAI-ICHI LIFE INSURANCE COMPANY, LIMITED"
DNEXJPJT,DNEXJPJTXXX,"DAIWA NEXT BANK, LTD."
DPBBJPJ1,DPBBJPJ1XXX,HYPO REAL ESTATE CAPITAL JAPAN CORPORATION
DSBIJPJ1,DSBIJPJ1XXX,DAIWA SB INVESTMENTS LTD
DSBTJPJ1,DSBTJPJ1XXX,DAIKO CLEARING SERVICES CORPORATION
DWSCJPJT,DWSCJPJTCLS,DAIWA SECURITIES CO.LTD.
DWSCJPJT,DWSCJPJTJSS,DAIWA SECURITIES CO.LTD.
DWSCJPJT,DWSCJPJTXXX,DAIWA SECURITIES CO.LTD.
ESUNJPJT,ESUNJPJTXXX,"E.SUN COMMERCIAL BANK, LTD. TOKYO BRANCH"
ETRSJPJ1,ETRSJPJ1XXX,"SBI SECURITIES CO.,LTD."
EXIKJPJ1,EXIKJPJ1XXX,KOREA EXPORT-IMPORT BANK TOKYO OFFICE
FBTYJPJ1,FBTYJPJ1XXX,"THE FIRST BANK OF TOYAMA, LTD."
FBTYJPJX,FBTYJPJXXXX,"THE FIRST BANK OF TOYAMA, LTD."
FCBKJPJT,FCBKJPJT001,"FIRST COMMERCIAL BANK, TOKYO BRANCH"
FCBKJPJT,FCBKJPJTXXX,"FIRST COMMERCIAL BANK, TOKYO BRANCH"
FCTOJPJ1,FCTOJPJ1XXX,"ABN AMRO CLEARING TOKYO CO., LTD."
FFAGJPJ2,FFAGJPJ2XXX,"FFG ASSET MANAGEMENT CO., LTD."
FIDIJPJ1,FIDIJPJ1XXX,FIL INVESTMENTS (JAPAN) LIMITED
FKBKJPJT,FKBKJPJT100,"BANK OF FUKUOKA, LTD., THE"
FKBKJPJT,FKBKJPJTXXX,"BANK OF FUKUOKA, LTD., THE"
FKSBJPJ1,FKSBJPJ1XXX,"THE FUKUSHIMA BANK,LTD."
FKUIJPJT,FKUIJPJTXXX,"THE FUKUI BANK, LTD."
FMLIJPJ1,FMLIJPJ1XXX,FUKOKU MUTUAL LIFE INSURANCE COMPANY
FMLIJPJ3,FMLIJPJ3XXX,FUKOKU MUTUAL LIFE INSURANCE COMPANY
FPSEJPJ1,FPSEJPJ1XXX,"FPG SECURITIES CO., LTD."
FRIPJPJ1,FRIPJPJ1XXX,FITCH RATINGS JAPAN LIMITED
FUHOJPJ1,FUHOJPJ1XXX,THE FUKUHO BANK LTD
FUSTJPJ1,FUSTJPJ1XXX,"MIZUHO SECURITIES CO., LTD."
FXPCJPJ1,FXPCJPJ1XXX,FX PRIME CORPORATION
GAAIJPJ2,GAAIJPJ2XXX,"GAIN CAPITAL CO., LTD."
GACTJPJ1,GACTJPJ1XXX,"GAITAMEONLINE CO.,LTD"
GAFIJPJ1,GAFIJPJ1XXX,GIORGIO ARMANI JAPAN CO. LIMITED
GLJAJPJ2,GLJAJPJ2XXX,GLOBAL X JAPAN CO. LTD.
GMCSJPJ1,GMCSJPJ1XXX,"GMO CLICK SECURITIES,INC."
GOLDJPJX,GOLDJPJXAWM,"GOLDMAN SACHS JAPAN CO., LTD."
GOLDJPJX,GOLDJPJXMRA,"GOLDMAN SACHS JAPAN CO., LTD."
GOLDJPJX,GOLDJPJXXXX,"GOLDMAN SACHS JAPAN CO., LTD."
GPNNJPJT,GPNNJPJTXXX,GOVERNMENT PENSION INVESTMENT FUND
GRVVJPJ1,GRVVJPJ1XXX,GS GROWTH INVESTMENT GK
GSAMJPJT,GSAMJPJTXXX,"GOLDMAN SACHS ASSET MANAGEMENT CO., LTD."
GSCAJPJ1,GSCAJPJ1XXX,"GOLDMAN SACHS CREDIT PARTNERS, LTD"
GSEJJPJ1,GSEJJPJ1XXX,"GOLDMAN SACHS ENERGY JAPAN, LLC"
GSJHJPJ1,GSJHJPJ1XXX,"GOLDMAN SACHS JAPAN HOLDINGS, LTD."
GSJSJPJ1,GSJSJPJ1XXX,"GOLDMAN SACHS JAPAN SERVICES CO., LTD."
GUMAJPJT,GUMAJPJTXXX,THE GUNMA BANK LTD
HABKJPJT,HABKJPJTXXX,"HACHIJUNI NAGANO BANK, LTD."
HAMAJPJT,HAMAJPJTXXX,THE BANK OF YOKOHAMA LIMITED
HAPIJPJ1,HAPIJPJ1XXX,"HAWKSBRIDGE CAPITAL CO., LTD."
HIGOJPJT,HIGOJPJTXXX,THE HIGO BANK LIMITED
HIMEJPJT,HIMEJPJTXXX,THE EHIME BANK LIMITED
HIROJPJT,HIROJPJTXXX,THE HIROSHIMA BANK LIMITED
HIRTJPJ1,HIRTJPJ1XXX,HIROTA SECURITIES CO.
HISEJPJ1,HISEJPJ1XXX,"NAITO SECURITIES CO., LTD."
HKDBJPJT,HKDBJPJTXXX,THE HOKKAIDO BANK LIMITED
HKOKJPJT,HKOKJPJTXXX,THE HOKKOKU BANK LIMITED
HOKBJPJT,HOKBJPJTXXX,THE HOKUTO BANK LIMITED
HRSBJPJT,HRSBJPJTXXX,"MOMIJI BANK, LTD."
HSBCJPJT,HSBCJPJTCLS,THE HONGKONG AND SHANGHAI BANKING CORPORATION LIMITED
HSBCJPJT,HSBCJPJTTRS,THE HONGKONG AND SHANGHAI BANKING CORPORATION LIMITED
HSBCJPJT,HSBCJPJTXXX,THE HONGKONG AND SHANGHAI BANKING CORPORATION LIMITED
HSCOJPJ1,HSCOJPJ1XXX,"H.S. SECURITIES CO., LTD"
HSINJPJK,HSINJPJKXXX,"THE MINATO BANK,LTD (FORM HANSHIN)"
HUJPJPJ2,HUJPJPJ2XXX,HUOBI JAPAN INC.
HVBKJPJT,HVBKJPJTXXX,"WOORI BANK, TOKYO"
HYAKJPJT,HYAKJPJTXXX,THE HYAKUJUSHI BANK LIMITED
HYKGJPJT,HYKGJPJTTSU,THE HYAKUGO BANK LTD (TOKYO OFFICE)
HYKGJPJT,HYKGJPJTXXX,THE HYAKUGO BANK LTD (TOKYO OFFICE)
IBJPJPJT,IBJPJPJTXXX,"HSBC SECURITIES (JAPAN) CO., LTD."
IBJSJPJ1,IBJSJPJ1XXX,"MIZUHO SECURITIES CO., LTD."
IBKOJPJT,IBKOJPJTXXX,"INDUSTRIAL BANK OF KOREA, TOKYO BRANCH"
IBKRJPJT,IBKRJPJTXXX,"INTERACTIVE BROKERS SECURITIES JAPAN, INC."
ICBCJPJT,ICBCJPJTOSA,"MEGA INTERNATIONAL COMMERCIAL BANK CO., LTD."
ICBCJPJT,ICBCJPJTXXX,"MEGA INTERNATIONAL COMMERCIAL BANK CO., LTD."
ICBKJPJT,ICBKJPJTXXX,"INDUSTRIAL AND COMMERCIAL BANK OF CHINA, TOKYO BRANCH"
ICHIJPJ1,ICHIJPJ1XXX,ICHIYOSHI SECURITIES CO. LTD.
ILICJPJ1,ILICJPJ1XXX,"NN LIFE INSURANCE COMPANY, LTD."
INGBJPJT,INGBJPJTXXX,ING BANK N.V.
INSJJPJ1,INSJJPJ1XXX,INSTINET JAPAN LIMITED
IRVTJPJT,IRVTJPJTXXX,"THE BANK OF NEW YORK MELLON TRUST (JAPAN), LTD"
IRVTJPJX,IRVTJPJXXXX,BANK OF NEW YORK MELLON (TOKYO BRANCH)
ITJAJPJ1,ITJAJPJ1XXX,ITG JAPAN LTD
IWAIJPJ1,IWAIJPJ1XXX,"IWAICOSMO SECURITIES CO.,LTD"
IYOBJPJT,IYOBJPJTXXX,THE IYO BANK LIMITED
JANEJPJT,JANEJPJTXXX,PAYPAY BANK CORPORATION
JBTSJPJ1,JBTSJPJ1XXX,"JAPAN BOND TRADING CO., LTD."
JCRAJPJ1,JCRAJPJ1XXX,"JAPAN CREDIT RATING AGENCY, LTD."
JEJAJPJ1,JEJAJPJ1XXX,JEFFERIES JAPAN LIMITED TOKYO BRANCH
JEJAJPJT,JEJAJPJTXXX,JEFFERIES JAPAN LIMITED TOKYO BRANCH
JESCJPJ1,JESCJPJ1XXX,"JAPAN ELECTRONIC SECURITIES CO.,LTD"
JGBCJPJ1,JGBCJPJ1XXX,JAPAN SECURITY CLEARING CORPORATION (JGB CLEARING)
JICRJPJ1,JICRJPJ1XXX,AU JIBUN BANK CORPORATION
JICRJPJT,JICRJPJTXXX,AU JIBUN BANK CORPORATION
JJSDJPJT,JJSDJPJTXXX,"JAPAN SECURITIES DEPOSITORY CENTER, INC"
JLQJJPJ1,JLQJJPJ1XXX,JLQ2 GK
JOYOJPJT,JOYOJPJTXXX,THE JOYO BANK LIMITED
JPMIJPJ1,JPMIJPJ1XXX,J.P. MORGAN INVESTMENT MANAGEMENT INC.
JPPSJPJ1,JPPSJPJ1XXX,"JAPAN POST BANK, CO., LTD"
JPPSJPJ2,JPPSJPJ2XXX,"JAPAN POST BANK, CO., LTD"
JPPSJPJJ,JPPSJPJJIRS,"JAPAN POST BANK, CO., LTD"
JPPSJPJJ,JPPSJPJJXXX,"JAPAN POST BANK, CO., LTD"
JPPSJPJK,JPPSJPJKXXX,"JAPAN POST BANK, CO., LTD"
JSBKJPJT,JSBKJPJTXXX,THE JOHNAN SHINKIN BANK
JSEAJPJ1,JSEAJPJ1CLR,JAPAN SECURITIES AGENTS LTD.
JSEAJPJ1,JSEAJPJ1CST,JAPAN SECURITIES AGENTS LTD.
JSEAJPJ1,JSEAJPJ1XXX,JAPAN SECURITIES AGENTS LTD.
JSFTJPJ1,JSFTJPJ1XXX,"JAPAN SECURITIES FINANCE CO., LTD"
JSITJPJ1,JSITJPJ1XXX,JAPAN SOLAR INVESTMENTS LIMITED TOKYO BRANCH
JSTCJPJ1,JSTCJPJ1XXX,"JSF TRUST AND BANKING CO.,LTD"
JTSBJPJT,JTSBJPJTAGE,"CUSTODY BANK OF JAPAN, LTD."
JTSBJPJT,JTSBJPJTXXX,"CUSTODY BANK OF JAPAN, LTD."
JUINJPJ1,JUINJPJ1XXX,"JUPITER INVESTMENT CO, LTD"
JUROJPJT,JUROJPJTXXX,THE JUROKU BANK LIMITED
KAFIJPJ1,KAFIJPJ1XXX,"KAKAKU.COM, INC."
KAGOJPJT,KAGOJPJTXXX,THE KAGOSHIMA BANK LIMITED
KAHHJPJ1,KAHHJPJ1XXX,THE KAGOSHIMASOGO SHINKIN BANK
KANEJPJ1,KANEJPJ1XXX,"AIZAWA SECURITIES CO.,LTD"
KANGJPJ1,KANGJPJ1XXX,"THE KANAGAWA BANK,LTD."
KASLJPJ1,KASLJPJ1XXX,"KABU.COM SECURITIES CO.,LTD."
KCHUJPJY,KCHUJPJYXXX,THE KYOTO CHUO SHINKIN BANK
KDDNJPJ1,KDDNJPJ1XXX,KOKUSAI DENSIN DENWA CO. LTD. SHINJUKU-KU
KEIBJPJT,KEIBJPJTXXX,THE KEIYO BANK LIMITED
KGBKJPJT,KGBKJPJTXXX,"TSUKUBA BANK,LTD."
KGWBJPJZ,KGWBJPJZXXX,THE KAGAWA BANK LTD
KIMUJPJ1,KIMUJPJ1XXX,"KIMURA SECURITIES CO., LTD"
KITQJPJZ,KITQJPJZXXX,"THE KITAKYUSHU BANK, LTD."
KIYOJPJT,KIYOJPJTXXX,THE KIYO BANK LIMITED
KKSSJPJT,KKSSJPJTXXX,"MITSUBISHI UFJ MORGAN STANLEY SECURITIES CO.,LTD."
KNPBJPJT,KNPBJPJTXXX,THE KITA-NIPPON BANK LIMITED
KOBEJPJ1,KOBEJPJ1XXX,"INVAST SECURITIES CO.,LTD."
KODBJPJT,KODBJPJTXXX,"KOREA DEVELOPMENT BANK, THE, TOKYO BRANCH"
KOEXJPJT,KOEXJPJTFUK,"KEB HANA BANK, TOKYO BRANCH"
KOEXJPJT,KOEXJPJTOSA,"KEB HANA BANK, TOKYO BRANCH"
KOEXJPJT,KOEXJPJTXXX,"KEB HANA BANK, TOKYO BRANCH"
KOSSJPJ1,KOSSJPJ1XXX,"THE KOSEI SECURITIES CO.,LTD"
KOTIJPJZ,KOTIJPJZXXX,"THE BANK OF KOCHI, LIMITED"
KSECJPJ1,KSECJPJ1XXX,"BANSEI SECURITIES CO.,LTD"
KUMAJPJZ,KUMAJPJZXXX,"KUMAMOTO BANK, LTD., THE"
KUSEJPJ1,KUSEJPJ1XXX,DAIWA SECURITIES GROUP INC
KYOCJPJ1,KYOCJPJ1XXX,KYOWA SECURITIES CO.
KYOSJPJ1,KYOSJPJ1XXX,KYOKUTO SECURITIES CO
LBFLJPJ1,LBFLJPJ1XXX,LEHMAN BROTHERS JAPAN INC.
LIQJJPJ1,LIQJJPJ1XXX,LIQUIDNET JAPAN INC.
LOCYJPJT,LOCYJPJTNDP,LOMBARD ODIER TRUST (JAPAN) LIMITED
LOCYJPJT,LOCYJPJTXXX,LOMBARD ODIER TRUST (JAPAN) LIMITED
LTCBJPJT,LTCBJPJTHED,"SBI SHINSEI BANK, LIMITED"
LTCBJPJT,LTCBJPJTXXX,"SBI SHINSEI BANK, LIMITED"
MACQJPJ1,MACQJPJ1XXX,MACQUARIE CAPITAL SECURITIES (JAPAN) LIMITED
MAEEJPJ1,MAEEJPJ1XXX,"FUKUOKA SECURITIES CO., LTD"
MAESJPJ1,MAESJPJ1XXX,"FFG SECURITIES CO.,LTD"
MAMJJPJ1,MAMJJPJ1XXX,MANULIFE ASSET MANAGEMENT (JAPAN) LIMITED
MARCJPJ1,MARCJPJ1NGY,MARUHACHI SECURITIES CO
MARCJPJ1,MARCJPJ1XXX,MARUHACHI SECURITIES CO
MAREJPJ1,MAREJPJ1XXX,"OKASAN NIIGATA SECURITIES CO., LTD"
MARUJPJ1,MARUJPJ1XXX,"MARUSAN SECURITIES CO., LTD."
MATEJPJ1,MATEJPJ1XXX,MATSUI SECURITIES CO
MAUCJPJ1,MAUCJPJ1XXX,"AIZAWA SECURITIES CO.,LTD"
MAUSJPJ1,MAUSJPJ1XXX,"MONEX SECURITIES CO., LTD"
MAUUJPJ1,MAUUJPJ1XXX,MARUKUNI SECURITIES CO.
MBBTJPJT,MBBTJPJTXXX,TAIWAN BUSINESS BANK TOKYO BRANCH
MBTCJPJT,MBTCJPJTXXX,"METROPOLITAN BANK AND TRUST COMPANY, TOKYO BRANCH,"
MEICJPJ1,MEICJPJ1XXX,MEIWA SECURITIES CO
MELNJPJT,MELNJPJTXXX,BNY MELLON INVESTMENT MANAGEMENT JAPAN LIMITED
MENCJPJ1,MENCJPJ1XXX,METLIFE INSURANCE K.K.
MFCTJPJT,MFCTJPJTXXX,MANULIFE LIFE INSURANCE COMPANY
MGHCJPJT,MGHCJPJTXXX,"MITSUBISHI GAS CHEMICAL COMPANY, INC."
MHCBJPJ2,MHCBJPJ2XXX,"MIZUHO BANK, LTD."
MHCBJPJ4,MHCBJPJ4XXX,"MIZUHO BANK, LTD."
MHCBJPJ5,MHCBJPJ5XXX,"MIZUHO BANK, LTD."
MHCBJPJ6,MHCBJPJ6XXX,"MIZUHO BANK, LTD."
