bic_8,bic,bank
CBCYCY2N,CBCYCY2NCCH,CENTRAL BANK OF CYPRUS
CBCYCY2N,CBCYCY2NCON,CENTRAL BANK OF CYPRUS
CBCYCY2N,CBCYCY2NCSE,CENTRAL BANK OF CYPRUS
CBCYCY2N,CBCYCY2NEDS,CENTRAL BANK OF CYPRUS
CBCYCY2N,CBCYCY2NEOS,CENTRAL BANK OF CYPRUS
CBCYCY2N,CBCYCY2NFBU,CENTRAL BANK OF CYPRUS
CBCYCY2N,CBCYCY2NGPS,CENTRAL BANK OF CYPRUS
CBCYCY2N,CBCYCY2NISS,CENTRAL BANK OF CYPRUS
CBCYCY2N,CBCYCY2NJCC,CENTRAL BANK OF CYPRUS
CBCYCY2N,CBCYCY2NLSS,CENTRAL BANK OF CYPRUS
CBCYCY2N,CBCYCY2NMPO,CENTRAL BANK OF CYPRUS
CBCYCY2N,CBCYCY2NMRS,CENTRAL BANK OF CYPRUS
CBCYCY2N,CBCYCY2NPAR,CENTRAL BANK OF CYPRUS
CBCYCY2N,CBCYCY2NPMT,CENTRAL BANK OF CYPRUS
CBCYCY2N,CBCYCY2NXXX,CENTRAL BANK OF CYPRUS
CECBCY2N,CECBCY2NXXX,CENTRAL COOPERATIVE BANK PLC BRANCH CYPRUS
CISOCY21,CISOCY21XXX,THE CYPRUS INVESTMENT AND SECURITIES CORPORATION LTD
CSCCCYNL,CSCCCYNLXXX,CSC EUROPE LIMITED
CSNNCY21,CSNNCY21XXX,INFINA INVESTMENTS (CYPRUS) LIMITED
CVHOCY21,CVHOCY21XXX,COVERDEAL HOLDINGS LIMITED
CYDBCY2N,CYDBCY2NTPS,THE CYPRUS DEVELOPMENT BANK PUBLIC COMPANY LTD
CYDBCY2N,CYDBCY2NXXX,THE CYPRUS DEVELOPMENT BANK PUBLIC COMPANY LTD
DFCYCY21,DFCYCY21XXX,DFG CAPITAL (CYPRUS) LTD.
DRCCCY21,DRCCCY21XXX,DRAGON CAPITAL (CYPRUS) LTD
DTATCY22,DTATCY22XXX,DECTA LIMITED
ECBXCY2N,ECBXCY2NXXX,ECOMMBX LIMITED
ECMXCY22,ECMXCY22XXX,ECOMMBX LIMITED
ECRDCY2L,ECRDCY2LXXX,ECREDO LIMITED
EGINCY21,EGINCY21XXX,EGNARO INVESTMENTS LIMITED
ENEQCY21,ENEQCY21XXX,ENTRIS EQUITY LIMITED
EPMACY22,EPMACY22XXX,EPMAP LIMITED
ERBKCY2N,ERBKCY2NTIP,EUROBANK LIMITED
ERBKCY2N,ERBKCY2NXXX,EUROBANK LIMITED
ETHNCY2N,ETHNCY2N525,NATIONAL BANK OF GREECE (CYPRUS)LTD
ETHNCY2N,ETHNCY2N540,NATIONAL BANK OF GREECE (CYPRUS)LTD
ETHNCY2N,ETHNCY2N999,NATIONAL BANK OF GREECE (CYPRUS)LTD
ETHNCY2N,ETHNCY2NINS,NATIONAL BANK OF GREECE (CYPRUS)LTD
ETHNCY2N,ETHNCY2NXXX,NATIONAL BANK OF GREECE (CYPRUS)LTD
EUSACY21,EUSACY21XXX,EUROORIENT SECURITIES AND FINANCIAL SERVICES LTD
EUVXCY21,EUVXCY21XXX,EURIVEX LTD
EXOVCY22,EXOVCY22XXX,EXOVO LTD
FATRCY21,FATRCY21XXX,FASCINATING TRADING LIMITED
FEHOCY21,FEHOCY21XXX,FERVENT HOLDINGS LIMITED
FESECY21,FESECY21XXX,FENWAY SERVICES LIMITED
FFIVCY21,FFIVCY21XXX,FFINEU INVESTMENTS LIMITED
FINTCY2L,FINTCY2LXXX,FINTAILOR INVESTMENTS LIMITED
FINVCY2N,FINVCY2NXXX,FIRST INVESTMENT BANK CYPRUS INTERNATIONAL BANKING UNIT
FMSECY21,FMSECY21XXX,FMC SECURITIES LTD
FNINCY21,FNINCY21XXX,J AND T FINANCIAL INVESTMENTS LIMITED
FNISCY21,FNISCY21XXX,WS FINANCIAL AND INVESTMENT SERVICES LIMITED
FNMACY21,FNMACY21XXX,FINAM LIMITED
FNSFCY2I,FNSFCY2IXXX,FINSTELLA LTD
FRFECY2L,FRFECY2LXXX,FREEDOM FINANCE EUROPE LTD
FXFSCY22,FXFSCY22XXX,FXPRO FINANCIAL SERVICES LIMITED
GCSFCY21,GCSFCY21XXX,GLOBAL CAPITAL SECURITIES AND FINANCIAL SERVICES LTD
GGMMCY21,GGMMCY21XXX,GMM GLOBAL MONEY MANAGERS LTD.
GLMNCY21,GLMNCY21XXX,GLESTIMON MANAGEMENT LIMITED
GPBFCY2L,GPBFCY2LXXX,GPB FINANCIAL SERVICES LIMITED
GRRECY22,GRRECY22XXX,GREENPOST TRADING EUROPE LTD
HAPCCY22,HAPCCY22TGT,HAPIC LTD
HAPCCY22,HAPCCY22XXX,HAPIC LTD
HEBACY2N,HEBACY2NINS,EUROBANK LIMITED
HEBACY2N,HEBACY2NXXX,EUROBANK LIMITED
HEDOCY22,HEDOCY22XXX,ALTERY EU LTD.
HFICCY2N,HFICCY2NINS,HOUSING FINANCE CORPORATION
HFICCY2N,HFICCY2NXXX,HOUSING FINANCE CORPORATION
ICCYCY21,ICCYCY21XXX,ICFI (CYPRUS) LIMITED
IFIYCYN1,IFIYCYN1XXX,IFC INVESTMENTS CYPRUS LTD
IPSLCY22,IPSLCY22XXX,IPS SOLUTIONS LTD
ISEMCY21,ISEMCY21LIT,ISX FINANCIAL EU PLC
ISEMCY22,ISEMCY22FLY,ISX FINANCIAL EU PLC
ISEMCY22,ISEMCY22IBU,ISX FINANCIAL EU PLC
ISEMCY22,ISEMCY22LAT,ISX FINANCIAL EU PLC
ISEMCY22,ISEMCY22OPN,ISX FINANCIAL EU PLC
ISEMCY22,ISEMCY22RVM,ISX FINANCIAL EU PLC
ISEMCY22,ISEMCY22XXX,ISX FINANCIAL EU PLC
ISEMCY2A,ISEMCY2AIBU,ISX FINANCIAL EU PLC
ISEMCY2A,ISEMCY2ALVB,ISX FINANCIAL EU PLC
ISEMCY2A,ISEMCY2ALVR,ISX FINANCIAL EU PLC
ISEMCY2A,ISEMCY2AXXX,ISX FINANCIAL EU PLC
ITRACY2L,ITRACY2LTPS,INTRACLEAR LIMITED
ITRACY2L,ITRACY2LXXX,INTRACLEAR LIMITED
ITTOCY21,ITTOCY21XXX,INTERFIN TRADE (OVERSEAS) LIMITED
IVEMCY21,IVEMCY21XXX,SIB (CYPRUS) LIMITED
JCCPCY22,JCCPCY22CCH,JCC PAYMENT SYSTEMS LTD
JCCPCY22,JCCPCY22DCA,JCC PAYMENT SYSTEMS LTD
JCCPCY22,JCCPCY22GFM,JCC PAYMENT SYSTEMS LTD
JCCPCY22,JCCPCY22SDD,JCC PAYMENT SYSTEMS LTD
JCCPCY22,JCCPCY22XXX,JCC PAYMENT SYSTEMS LTD
JCCPCY2N,JCCPCY2NXXX,JCC PAYMENT SYSTEMS LTD
JKBACY2L,JKBACY2LXXX,JORDAN KUWAIT BANK PLC
JONBCY2I,JONBCY2IXXX,JORDAN AHLI BANK PLC
JUSNCY21,JUSNCY21XXX,JUST2TRADE ONLINE LTD
KASYCY21,KASYCY21XXX,KAB STRATEGY (CYPRUS) LTD
KOERCY22,KOERCY22XXX,KORONAPAY EUROPE LTD
LCCOCY21,LCCOCY21XXX,LCE COMPANY LIMITED
LEDTCY21,LEDTCY21XXX,LEDBETTER LIMITED
LEVSCY21,LEVSCY21XXX,LEVOS LIMITED
LICLCY21,LICLCY21XXX,LINVEST CAPITAL LTD. STEPHANIE HOUSE
MADECY21,MADECY21XXX,MASTERTON DEVELOPMENT LIMITED
MECYCY21,MECYCY21XXX,METROPOL (CYPRUS) LIMITED
MEDLCY21,MEDLCY21XXX,BANKMED SAL - CYPRUS
MEIPCY22,MEIPCY22XXX,EMKAP LTD
MESFCY21,MESFCY21XXX,MEGA EQUITY SECURITIES AND FINANCIAL SERVICES PUBLIC LTD
MFIFCY21,MFIFCY21777,MONARCH FINANCIAL INSTITUTE M.F.I.
MFIFCY21,MFIFCY21UAE,MONARCH FINANCIAL INSTITUTE M.F.I.
MFIFCY21,MFIFCY21XXX,MONARCH FINANCIAL INSTITUTE M.F.I.
MGFSCY21,MGFSCY21XXX,M.G.T.M. FINANCIAL SERVICES LIMITED
MGLWCY22,MGLWCY22XXX,MGL WALLET LTD
MINUCY21,MINUCY21XXX,MDM INVESTMENTS LIMITED NEROUPOS BUSINESS CENTER
MNGTCY2N,MNGTCY2N002,MONEYGATE SOLUTIONS LIMITED
MNGTCY2N,MNGTCY2N003,MONEYGATE SOLUTIONS LIMITED
MNGTCY2N,MNGTCY2NTIP,MONEYGATE SOLUTIONS LIMITED
MNGTCY2N,MNGTCY2NXXX,MONEYGATE SOLUTIONS LIMITED
MOODCY21,MOODCY21XXX,MOODY'S INVESTORS SERVICE CYPRUS LIMITED
NEIECY21,NEIECY21XXX,NEEVAS INVESTMENT LIMITED
NICYCY21,NICYCY21XXX,RONIN EUROPE LIMITED
NIFHCY21,NIFHCY21XXX,NBI INVESTMENTS LIMITED FREMA HOUSE
NUVECY22,NUVECY22XXX,NUVEI LIMITED
OBHCCY21,OBHCCY21XXX,OPEN.RU BROKERAGE HOUSE (CYPRUS) LIMITED
OLMACY21,OLMACY21XXX,OLMA FINANCIAL SERVICES LTD.
OMFVCY2N,OMFVCY2NXXX,OMEGA FUNDS INVESTMENT LTD
ONEVCY2N,ONEVCY2NXXX,ONEVAULT EEA LTD
ONPCCY21,ONPCCY21XXX,ONE PLUS CAPITAL LTD
ORNGCY22,ORNGCY22XXX,LA ORANGE CY LIMITED
OROACY2L,OROACY2LXXX,ORO PAY LTD
OTBRCY21,OTBRCY21XXX,OTKRITIE BROKER LTD
OTFCCY21,OTFCCY21XXX,OTKRITIE CAPITAL CYPRUS LIMITED
PAYDCY21,PAYDCY21XXX,PAYDELTA LIMITED
PBANCY2N,PBANCY2NXXX,JSC CB PRIVATBANK
PIRBCY2N,PIRBCY2NTIP,ALPHA BANK CYPRUS LTD
PIRBCY2N,PIRBCY2NXXX,ALPHA BANK CYPRUS LTD
POWHCY22,POWHCY22XXX,PAYABL. CY LIMITED
PRCKCY21,PRCKCY21XXX,PROCHOICE CHRIMATISTIRIAKI LTD
PRFECY2N,PRFECY2NXXX,SIBILLA SOLUTIONS LTD
PYBLCY2L,PYBLCY2LXXX,PAYABL. CY LIMITED
RAMCCY21,RAMCCY21XXX,REGENCY ASSET MANAGEMENT (CYPRUS) LIMITED
RCBLCY2I,RCBLCY2IXXX,FINSTELLA LTD
RCICCY21,RCICCY21XXX,RENAISSANCE INVESTMENT
RCSOCY21,RCSOCY21XXX,R CAPITAL SOLUTIONS LTD
RESPCY2N,RESPCY2NXXX,RENAISSANCE SECURITIES (CYPRUS) LIMITED
RINCCY21,RINCCY21XXX,RESERVE INVEST (CYPRUS) LIMITED
RMHLCY21,RMHLCY21XXX,RMG HOLDING LIMITED
RNINCY2N,RNINCY2NXXX,RONIN EUROPE LIMITED
SBAACY2I,SBAACY2IXXX,BANQUE SBA - IBU
SEPMCY2N,SEPMCY2N002,SEPAGA E.M.I. LTD
SEPMCY2N,SEPMCY2NXXX,SEPAGA E.M.I. LTD
SFCECY2L,SFCECY2LXXX,ROEMER CAPITAL (EUROPE) LIMITED
SKNNCY21,SKNNCY21XXX,SKANESTAS INVESTMENTS LIMITED
SKNNCYN2,SKNNCYN2XXX,SKANESTAS INVESTMENTS LIMITED
SOGECY2N,SOGECY2NAMA,SOCIETE GENERALE BANK - CYPRUS LIMITED
SOGECY2N,SOGECY2NINS,SOCIETE GENERALE BANK - CYPRUS LIMITED
SOGECY2N,SOGECY2NLIM,SOCIETE GENERALE BANK - CYPRUS LIMITED
SOGECY2N,SOGECY2NNIC,SOCIETE GENERALE BANK - CYPRUS LIMITED
SOGECY2N,SOGECY2NXXX,SOCIETE GENERALE BANK - CYPRUS LIMITED
SOLPCY22,SOLPCY22XXX,SOLID PROCESSING LIMITED
SONSCY21,SONSCY21XXX,SOLID FINANCIAL SERVICES LTD
SPEQCY21,SPEQCY21XXX,SPYKE EQUITY LIMITED
SSFVCY21,SSFVCY21XXX,SHARELINK SECURITIES AND FINANCIAL SERVICES LTD
STHDCY21,STHDCY21XXX,STOMARLI HOLDINGS LIMITED
SUEICY2N,SUEICY2NXXX,SURESWIPE E.M.I. PLC
SUEICYN2,SUEICYN2XXX,SURESWIPE E.M.I. PLC
SXFECY2N,SXFECY2NXXX,STONEX EUROPE LTD
TEICCYN1,TEICCYN1XXX,TELETRADE-DJ INTERNATIONAL CONSULTING LTD
TFIMCY21,TFIMCY21XXX,TFI MARKETS LIMITED
TFIMCY2N,TFIMCY2NXXX,TFI MARKETS LIMITED
TRRTCY21,TRRTCY21XXX,TRADERNET LTD
TSCLCYN1,TSCLCYN1XXX,TS-EUROPEAN CLEARSCREEN LTD
UCAMCY21,UCAMCY21XXX,UCP ASSET MANAGEMENT LIMITED
UFUICY21,UFUICY21XXX,UFL UNITED FINANCE LTD
UNSTCY21,UNSTCY21XXX,UNISTREAM CYPRUS LIMITED
UNVKCY2N,UNVKCY2NXXX,ALPHA BANK CYPRUS LTD
UPINCY21,UPINCY21XXX,UPRECHT INVESTMENT LIMITED
VPAYCY21,VPAYCY21XXX,VIVA PAYMENT SERVICES SA
WIBOCY21,WIBOCY21XXX,WINDSOR BROKERS LTD
WIWFCYN1,WIWFCYN1XXX,WISE WOLVES FINANCE LTD
WWFICY2L,WWFICY2LXXX,WISE WOLVES FINANCE LTD
WWPICY2L,WWPICY2LXXX,WISE WOLVES PAYMENT INSTITUTION LIMITED
XCYSCY2N,XCYSCY2N001,CYPRUS STOCK EXCHANGE
XCYSCY2N,XCYSCY2NASI,CYPRUS STOCK EXCHANGE
XCYSCY2N,XCYSCY2NENX,CYPRUS STOCK EXCHANGE
XCYSCY2N,XCYSCY2NXXX,CYPRUS STOCK EXCHANGE
ZEINCY21,ZEINCY21XXX,ZEMBLANCO INVESTMENTS LTD
ZESUCY21,ZESUCY21XXX,ZERICH SECURITIES LIMITED
ZIPACY22,ZIPACY22XXX,ZING PAYMENTS LTD
ZOLTCY22,ZOLTCY22XXX,ZOLVAT LTD
